Round,0.35,E,VS2,EX,EX,EX,NON,GIA,61.5,57,4.53x4.57x2.8,N,M,2200 ,-25,"1,650",577.5,Hong Kong,7198973720
Round,0.34,E,VS2,EX,EX,EX,NON,GIA,62.2,56,4.47x4.49x2.79,N,M - STK,2200 ,-28,"1,584",538.56,Hong Kong,5193572620
Round,0.36,E,VS2,EX,EX,EX,NON,GIA,60.8,62,4.58x4.6x2.79,N,M - STK,2200 ,-25,"1,650",594,Hong Kong,1199478529
Round,0.36,E,VS2,EX,VG,EX,NON,GIA,61.4,59,4.56x4.58x2.81,N,M - STK,2200 ,-30,"1,540",554.4,Hong Kong,1183425710
Round,0.31,E,VS2,EX,EX,EX,F,GIA,62.5,55,4.33x4.35x2.71,N,TN - STK,2200 ,-30,"1,540",477.4,Hong Kong,2196479599
Round,0.34,E,VS2,EX,EX,EX,NON,GIA,61.6,57,4.48x4.49x2.76,N,M - STK,2200 ,-28,"1,584",538.56,Hong Kong,7186554965
Round,0.36,E,VS2,EX,EX,EX,NON,GIA,62.8,56,4.56x4.59x2.87,N,M - STK,2200 ,-25,"1,650",594,Hong Kong,7192590417
Round,0.35,E,VS2,EX,VG,EX,NON,GIA,61.2,58,4.53x4.55x2.78,N,M,2200 ,-30,"1,540",539,Hong Kong,6181424339
Round,0.34,E,VS2,EX,EX,EX,F,GIA,62.1,56,4.46x4.48x2.78,N,M,2200 ,-30,"1,540",523.6,Hong Kong,7191919539
Round,0.35,E,VS2,EX,EX,EX,NON,GIA,60.4,60,4.55x4.58x2.76,N,M,2200 ,-25,"1,650",577.5,Hong Kong,2206224423
Round,0.36,E,VS2,EX,EX,EX,NON,GIA,62.2,57,4.56x4.59x2.85,N,M - STK,2200 ,-25,"1,650",594,Hong Kong,2204115291
Round,0.32,E,VS2,EX,EX,EX,SB,GIA,60.8,59,4.41x4.43x2.69,N,M,2200 ,-40,"1,320",422.4,Hong Kong,6205028508
Round,0.3,E,SI1,VG,VG,VG,NON,GIA,62.4,56,4.27x4.3x2.67,,TN - TK,2000 ,-30,"1,400",420,Hong Kong,2166366215
Round,0.3,E,SI1,EX,VG,VG,NON,GIA,62.1,58,4.29x4.25x2.65,,M - STK,2000 ,-28,"1,440",432,Hong Kong,2176616886
Round,0.3,E,SI1,VG,VG,EX,NON,GIA,58.2,61,4.37x4.4x2.55,,,2000 ,-30,"1,400",420,Hong Kong,2176593274
Round,0.3,E,SI1,VG,VG,VG,NON,GIA,63.9,56,4.23x4.2x2.7,,STK - TK,2000 ,-30,"1,400",420,Hong Kong,2176662014
Round,0.3,E,SI1,G,VG,VG,NON,IGI,65.3,57,4.14x4.17x2.71,POINTED,VTK,2000 ,-38,"1,240",372,Ramat Gan,127417817
Round,0.31,E,SI1,EX,EX,EX,SB,IGI,60.1,56,4.38x4.41x2.64,POINTED,M,2000 ,-35,"1,300",403,Ramat Gan,134460063
Round,0.37,E,SI1,G,VG,VG,NON,IGI,64.1,59,4.44x4.48x2.86,M,M - STK,2000 ,-35,"1,300",481,Ramat Gan,138410580
Round,0.3,E,SI1,G,VG,G,NON,GIA,65,55,4.13x4.19x2.7,N,TK - VTK,2000 ,-45,"1,100",330,Hong Kong,7186741291
Round,0.3,E,SI1,G,VG,VG,F,IGI,65.6,58,4.15x4.2x2.73,POINTED,STK,2000 ,-38,"1,240",372,Ramat Gan,138401890
Round,0.36,E,SI2,VG,VG,G,NON,GIA,63,59,4.45x4.51x2.82,N,STK - TK,1900 ,-42,"1,102",396.72,Hong Kong,5196254282
Round,0.37,E,SI2,G,VG,VG,NON,GIA,64.6,58,4.44x4.48x2.88,N,TN - TK,1900 ,-45,"1,045",386.65,Hong Kong,2166887703
Round,0.33,E,SI2,EX,VG,VG,NON,IGI,62.3,58,4.4x4.41x2.74,,,1900 ,-40,"1,140",376.2,Hong Kong,141428596
Round,0.36,E,SI2,VG,VG,G,NON,IGI,63.9,57,4.43x4.46x2.84,POINTED,STK - TK,1900 ,-35,"1,235",444.6,Ramat Gan,127418015
Round,0.35,E,SI2,EX,EX,EX,NON,GIA,61.2,56,4.54x4.58x2.79,N,TN - STK,1900 ,-35,"1,235",432.25,Hong Kong,2161568412
Round,0.3,E,SI2,EX,EX,VG,NON,GIA,62.3,59,4.3x4.24x2.66,,M - STK,1900 ,-28,"1,368",410.4,Hong Kong,2176627626
Round,0.31,E,SI2,EX,VG,VG,NON,IGI,62.9,58,4.29x4.31x2.7,,STK,1900 ,-40,"1,140",353.4,Hong Kong,119443227
